Close,High,Low,Open,Volume,Sentiment
972.1892700195312,978.2717224120267,964.6556075115972,965.5092850403688,2213922,0
992.5538330078124,996.9180966707664,976.3588726,984.9591221,1626986,0.7833730578422546
997.4523926,1005.0256848802408,987.5472253,990.7348418798788,3106660,0.8092635869979858
1023.1674194335938,1026.8898743359337,999.0996880038454,1009.218790189608,2235744,0
1033.8646240234375,1039.6836064170045,1009.9038502058849,1021.541919453702,1308692,0.3523072600364685
1011.0372924804688,1032.0457906800527,1004.2127740686376,1026.8899266147123,1063658,0.8278588652610779
976.1447754,998.4797233,965.1057880890436,998.4797233,2489610,0.851341963
970.7532348632812,979.7812455361538,966.1750385,973.4060127752002,1890732,0
970.9032592773438,987.0340765787888,958.4308637057992,962.7095729187714,2479712,0.9219117760658264
969.3626708984376,976.4011243690928,959.7141638737404,969.5551919,1588702,0
973.6416625976562,975.3958706386596,961.1691629914058,969.1276036400023,1585178,0
992.5107422,995.6556352476916,986.4349959887378,987.2480134167412,879012,0.7807696461677551
990.9061889648438,1002.5015322963724,986.2424378758594,992.7674691893548,1324884,0
968.6998291015624,992.6177733803544,965.5977647195014,988.4888605,1306852,0
945.8083496,965.6615118160151,941.1445999388726,954.0234476100316,1537536,0
931.3892822265624,957.1470864,904.9468429448374,957.1470864,2191718,0.7473099231719971
992.1683959960938,996.9391144,965.3836380923478,986.2423427381104,1527486,0.8155392408370972
1015.4015502929688,1023.039085880222,984.5307138,999.5061918,2648284,0.883084238
1007.3361206054688,1012.7700582005187,985.8997543954256,1002.1161183839296,1268152,0
1004.7689208984376,1009.7108490405208,990.4993893491578,1008.0849192696204,1661666,0.8111901879310608
1012.0215454101562,1022.9750811432624,999.0784519745122,1001.2178062613956,1530528,0.4260469973087311
995.6767578,997.7946973628868,987.0550985872878,990.5208938229345,1918246,0.7031562328338623
1006.3734741210938,1010.5452141644528,997.7946442167256,998.6503857640812,2221088,0
1037.950927734375,1039.7265506353383,1009.7755800409046,1009.7755800409046,3204070,0
1056.5838623046875,1064.0930139641075,1050.4225660234615,1060.263592,1838796,0
1049.9520263671875,1078.5980575956412,1041.4802688054958,1071.816264199585,3041400,0
1077.442871,1080.3738280153984,1064.5854364318295,1068.8213157950356,1303628,0
1078.1273193359375,1092.5679571085689,1044.0046271176457,1049.5669468522888,7121504,0
1048.433349609375,1084.6097453913992,1044.0048446521014,1084.6097453913992,6405024,0
1037.3297119140625,1055.728152521647,1032.1097101221749,1048.7111146323057,2525724,0.3661360740661621
1034.185547,1042.0369164824824,1028.6873631371543,1035.0198743727044,1964126,0
1048.8184814453125,1051.3001534103194,1027.8742230241364,1027.8742230241364,2267654,0.9076332449913025
1081.101074,1082.5130686787195,1069.6769453347033,1082.085197900586,1116692,0
1058.2960205078125,1062.9598767796736,1040.1543330767622,1054.7019461267869,885598,0.7418805360794067
1075.047363,1077.3792394721615,1051.0223425840354,1058.296149999058,1821276,0
1077.507080078125,1080.630557878509,1065.398315281392,1069.6770233748914,1598716,0.7790951132774353
1091.562744140625,1097.4032442777268,1079.3042853205557,1085.9362839023074,1111526,0.7874348759651184
1099.713379,1108.7200790707116,1091.926152161488,1097.1461544105723,1756698,0
1091.5411376953125,1097.8522314057464,1080.8229542644483,1097.8522314057464,1500740,0
1066.018798828125,1089.3163455106062,1061.205251808577,1088.5034326871228,1533016,0
1055.856934,1064.649700935891,1052.391242194962,1062.8312497236018,1339158,0
1080.9940185546875,1083.7751783862311,1061.5473141631714,1061.5473141631714,1548678,0
1101.093017578125,1103.838226918618,1088.5560338679695,1098.0668490963633,1029978,0
1149.6412353515625,1153.4023087276714,1120.4603298646368,1125.1292958514175,1872838,0
1146.139648,1152.105544,1141.9029915555575,1151.4570797513472,1027690,0
1143.610595703125,1149.7277362142484,1134.942764437795,1147.7823424135474,1397014,0
1112.7437744140625,1121.065737957961,1086.8916275947906,1108.9394271136894,3766586,0
1103.7303466796875,1107.9668988756068,1080.9260015461766,1090.2854678050142,5121812,0.865841806
1081.1422119140625,1108.7019669246145,1078.3321976776924,1107.5779190123046,2197296,0
1074.419434,1079.499073112801,1070.896045834764,1078.266948118091,1559748,0
1077.791259765625,1080.4499219672498,1059.6990582063504,1071.263341656435,2102300,0
1090.2415771484375,1093.3110176363268,1068.2370599364822,1074.7217041692006,2699988,0
1066.162109,1069.0153954745008,1049.431745904467,1049.431745904467,2362896,0.9336718916893005
1083.390137,1089.2046831783357,1065.406004475105,1076.2353874865912,2527148,0.8876641392707825
1117.1876220703125,1118.4228341950266,1103.0794530882597,1107.4137534933216,1750510,0.5088513493537903
1135.2613525390625,1139.7257020146128,1116.9706305215134,1118.465942627489,4632080,0.6086031198501587
1173.8363037109375,1181.096253156948,1140.7872801134265,1140.7872801134265,3961704,0
1149.4561767578125,1162.8708119557252,1142.6296553460722,1157.2579155140872,1415416,0
1148.676025390625,1152.8369952126443,1117.7508621355692,1152.0568001437834,2261914,0.761564314
1143.626465,1151.8616328071855,1139.964003413054,1142.087767560697,1292064,0.7984808087348938
1105.701416015625,1122.453440057639,1094.8439753812313,1118.2491910069584,1939690,0
1083.812988,1098.722932184687,1069.163038786486,1098.722932184687,1488728,0.8243643641471863
1102.710449,1105.159391225743,1084.1163520150683,1087.9088629916328,1444026,0
1086.825195,1098.722821850363,1077.961577295948,1094.366831309774,1345736,0.8173925280570984
1076.661865234375,1092.308625507646,1074.9064524850885,1092.200268002355,2239066,0
1057.8072509765625,1083.4445845046407,1050.2005358779322,1083.4445845046407,3854040,0.4548680782318115
1006.467773,1022.8947269370126,990.2791217666692,1022.8947269370126,7021516,0.918182909
1009.2202758789062,1030.5234283771958,1001.2235118504328,1023.7618766193604,2069858,0
1045.1944580078125,1051.9343137734313,1018.5602131716372,1025.061661340818,2802546,0.743645042
1046.039551,1050.6339494881586,1040.5350128860298,1043.5690218160698,1678020,0
1039.4083251953125,1041.9005472154502,1027.727304290126,1032.430061211787,1800726,0
1040.708496,1048.5102337005965,1038.0645315776278,1040.708496,1753476,0
1045.302978515625,1065.2190633500047,1040.708684583526,1061.9033665937022,1818880,0
1035.3560791015625,1041.2723572264165,1028.4211979856543,1038.065017037464,2267572,0
1009.4148559570312,1027.185481930517,1005.9474167426926,1024.324908069396,5173334,0
1023.9566650390624,1029.7429977684644,1016.133232507647,1026.752267328263,2728346,0.7648167014122009
1040.3184814453125,1047.0366452610103,1020.640805241313,1029.829498457923,2128632,0
1040.730469,1044.2846796316653,1034.1640461570842,1038.8883911321593,1265854,0.8762315511703491
1012.8403930664062,1015.2740493780276,996.9560030957688,1008.255417254657,1183752,0.585671604
936.7435913085938,963.7101119408776,930.3768454111334,958.1908013,2172426,0
913.1451416015624,933.0930262,906.6479967,933.0930262,2398424,0
951.5850830078124,959.9726448576898,929.1600368708524,932.2456902852902,4019958,0
928.8124389648438,959.8424528679584,925.7485361029326,949.5860123080143,2504688,0.4353239834308624
926.9432983398438,930.0289509,914.8181969820834,924.0315466766976,1793366,0.27930764357248944
927.8560180664062,946.3044689616988,922.2280601607902,926.5522391183036,1318860,0
951.0852661132812,959.4077877937278,928.7254719,936.5046461175056,3026234,0
992.0020141601562,1008.0167023863336,978.6599243142912,996.9563318690886,1924296,0.8238102793693542
989.1556396484376,997.2825093419816,974.4881226246696,984.3533647062156,3445832,0
983.6793823242188,995.2178462599494,979.5942510728648,989.5681379624036,1123052,0
954.2577514648438,955.6701789690044,938.7210489190766,938.9383454581782,3239546,0
954.0401000976562,964.7527730503626,944.5008067993284,958.277381,1588718,0.6215134263038635
956.2349853515624,963.9272601204405,948.7165053394596,963.9272601204405,2147534,0
959.4076538085938,966.8391312574822,951.3241806868364,962.1890068710168,1870366,0.9083415865898132
981.8757934570312,987.4386039858598,956.9735982,956.9735982,4295410,0
1016.6437377929688,1019.1208974320306,993.9362466,996.0874614,2922760,0.9084696769714355
1002.910156,1010.4286357059348,993.5664076,1002.1713694356496,1868300,0
994.3922729492188,1007.2779127927398,990.3505368808488,999.5638871419704,1118954,0.9453908205032349
1009.7333374023438,1012.6016936534152,991.5239330773678,991.5239330773678,1294692,0
1028.0513916015625,1033.7228509160118,1019.4029280881942,1023.4229129441584,1405748,0
1018.8383178710938,1025.639657054475,1001.3024448531824,1010.1681011429232,2570374,0.11492884159088135
981.5502319335938,988.2211721176404,968.2733919855982,977.8344398418294,3364808,0
990.3289184570312,994.2620068028086,979.0512499641928,979.9638317,3009956,0
997.4345703,998.6948477405476,984.5488224758168,990.0029865765744,3136574,0.8718830347061157
1010.4127807617188,1012.4393602512308,998.0568812,1004.158538966352,2282638,0
1025.5137939453125,1028.5646212116185,1010.2814705179971,1012.264529521978,4111648,0
1016.7542724609376,1025.056908385062,1010.325738813295,1020.284560619066,2577956,0.9227258563041687
971.8198852539062,1016.3837838507492,958.8538609677832,1011.131977943037,4666804,0.6796009540557861
976.5919189453124,984.3279477576652,965.3474163484404,984.1100315,2408910,0.6363295912742615
978.2697754,981.7564357589004,970.1632474726129,978.0082333012324,1814638,0.8108546733856201
989.7542114257812,994.8317260318108,978.0303548,978.4007487384248,2212584,0.33985912799835205
1009.9547729492188,1014.6181598773912,989.4270176167316,991.5190351035504,4033202,0
1045.1048583984375,1056.6544233649722,1007.2092316098864,1007.2092316098864,5782160,0.846736729
1048.722412109375,1054.5625276035953,1045.1267924107142,1054.5625276035953,2033328,0
1090.540283203125,1113.552265189295,1049.5285004100506,1056.894028604321,3973948,0
1051.010498046875,1076.5067095897912,1046.0637546130886,1074.7197530566225,4505496,0.38453689217567444
1081.6495361328125,1086.6397988977965,1052.535892645414,1052.535892645414,4853352,0.4272817373275757
1085.1578369140625,1090.4531604190686,1076.5283301910083,1080.472636484604,2139892,0.7663193345069885
1080.668945,1090.4097418888928,1076.506721928604,1080.821422908152,1130374,0
1090.2135009765625,1093.9398912095808,1076.528399082573,1083.7849697433587,1544942,0
1086.9884033203125,1089.450815143377,1078.8600608444806,1086.0949251387262,1013970,0.8643767833709717
1094.898681640625,1098.2981973418584,1086.182029280769,1090.4532102179878,1791510,0.8336949944496155
1119.000488,1127.564558511955,1111.8310614483266,1114.337099542822,3402294,0
1088.8409423828125,1121.0271259977485,1086.9015079942913,1120.961793649334,3022496,0
1100.8045654296875,1109.6301785940748,1093.8312414479494,1109.6301785940748,2593152,0
1057.8531494140625,1076.4196657199209,1056.153444379563,1076.4196657199209,5099814,0
1059.0513916015625,1064.9133187160191,1050.356552623184,1050.356552623184,1153158,0
1065.436523,1068.1386645477692,1057.155703206526,1061.688320139593,1717764,0
1063.8673095703125,1074.3272913112742,1061.252314135072,1065.567014041444,2986086,0.7757673263549805
1059.8577880859375,1063.802094583369,1052.5357787787607,1062.7342195393098,1867044,0
1055.695556640625,1067.354079146616,1048.1774439965748,1059.9449246568274,2543264,0
1043.056884765625,1058.202075,1038.5895984107322,1055.804994607637,1050538,0
1014.901611328125,1049.9208057117994,1011.5893471826636,1045.9983120416434,2500472,0
1008.8872680664062,1016.7539623973876,1000.3012796046368,1015.6643807554836,2270882,0
1006.2503051757812,1017.3204104011368,1003.3084351929804,1015.489934803838,1730620,0
1002.0444946289062,1023.6400215609264,981.8437171611812,986.5071047696384,5626812,0
1013.5287475585938,1016.36166,998.4707094090096,1004.72495,1268842,0
1007.427490234375,1021.7881593290872,1003.5921404161368,1014.6187312418884,3148710,0
1006.9261474609376,1021.5700627229844,1003.7445473864564,1019.848545,2187438,0
1003.5701293945312,1014.5313857001142,992.6743118369744,1005.052024,5773186,0.9008620977401733
998.0130004882812,1003.2866173637416,993.6983004,999.7999566604792,2382696,0
1011.3497924804688,1016.579784943199,1003.5048037863734,1005.9018836651248,1682474,0
1016.5578002929688,1026.8870123809827,1009.388375,1026.3858474164238,1206388,0
1023.9674682617188,1028.5655261106142,1012.3307524463684,1023.0304701959196,2071302,0
1030.788086,1036.3884729668162,1020.5460162493983,1035.1464134643518,1817604,0
1070.1217041015625,1072.4751577714044,1056.0224757818198,1060.5987184544194,2876198,0
1105.3590087890625,1120.9618426543386,1064.412542854805,1067.7902466963958,5138594,0
1092.6976318359375,1107.254504136366,1083.4798151497582,1105.3585898143722,1786044,0.696178675
1103.244873046875,1113.007480534624,1093.9398046566446,1093.9398046566446,1663940,0
1099.0391845703125,1117.5402594897555,1095.6832944085047,1104.0512601016162,2748596,0
1143.88623,1149.5302410911602,1119.2180639126386,1123.1405571272855,4094094,0
1111.8524169921875,1122.6827915896536,1100.4771453242922,1115.7312839723518,927634,0
1117.8668212890625,1129.6125931765246,1112.462540441831,1114.096912440521,1355648,0
1175.0047607421875,1180.6487719730228,1146.2398074005762,1146.6756400269642,5946720,0
1139.811035,1176.7478424326068,1122.9443373622682,1175.440344829904,4927776,0
1098.9957275390625,1135.3223175442813,1096.3371056314804,1132.293301701684,3330714,0
1092.632324,1110.2399186328155,1083.4798396520991,1098.2981479981054,3148034,0.7145815491676331
1084.003173828125,1095.2040540084315,1076.6811624869883,1088.274355977495,1626506,0
1088.630371,1091.1864837295425,1081.931671064631,1081.931671064631,1489142,0.9050785303115845
1062.6287841796875,1088.410048750591,1059.896432359366,1088.101576505312,2997198,0
1071.663086,1078.1194833163445,1059.962338382183,1065.1406257994674,1644742,0.28996092081069946
1077.5247802734375,1079.2876019998562,1049.0111603674347,1071.354904230972,1670958,0
1060.469482421875,1076.2687073028826,1056.459020029119,1075.3212336796971,1657818,0
1055.42334,1071.354796557473,1051.0823487410833,1061.659278036591,5775882,0.7681785225868225
1040.813720703125,1063.8405734071505,1037.4203112971354,1057.4282895564018,1424756,0.8796759843826294
1032.506348,1050.9497979848022,1027.5484135473828,1035.9218133756915,1974330,0.17737720410029092
1035.6798095703125,1039.183396193877,1029.0471713794327,1035.613639199846,1789726,0
1041.1004638671875,1047.556755058243,1023.8027765991876,1024.375607554445,1753848,0.7971755266189575
1043.0833740234375,1049.0769014991952,1035.6795035236742,1045.9259016669532,1215134,0.8502562642097473
1038.301758,1042.268106,1033.4539991809477,1040.4171649159923,815856,0
1078.141845703125,1089.4239490546038,1069.415963254433,1077.524901067357,3131960,0
1055.687255859375,1067.4321140629777,1049.847911925976,1056.6788425650466,2211822,0
1061.3726806640625,1076.6430766796268,1055.995989785085,1055.995989785085,1908002,0.7942973971366882
1079.551513671875,1084.1348047682368,1064.3471840928082,1064.5234231372667,3915576,0
1077.3924560546875,1082.7690403469696,1071.1344609737005,1079.3976871178097,1182504,0
1136.4671630859375,1140.223714081944,1112.9997248813936,1116.248079783903,2678832,0.8313391804695129
1129.6173095703125,1138.0143083503735,1125.639783832389,1131.3850987871674,1459826,0
1096.7801513671875,1142.3449428158867,1090.0625766905266,1123.5179522549947,4255304,0
1101.2437744140625,1113.2647136168212,1088.515676712279,1092.0512534129275,2019662,0
1106.392578,1113.7068250834714,1096.5592539749575,1112.160010048633,1885520,0
1106.2159423828125,1117.5077147369304,1103.2327988317757,1110.1713481784382,1073958,0
1110.9666748046875,1126.9209008537666,1092.2280524655969,1093.377158,2837356,0.7162147760391235
1085.5108642578125,1087.6322327357375,1077.4674455139084,1084.1408924575878,1062544,0
1097.9515380859375,1100.448496535637,1077.0474145441815,1087.1900809147262,1165994,0.40360814332962036
1087.234619140625,1090.9026954912388,1083.2349744106302,1086.3064866318598,870636,0
1099.7630615234375,1103.5417301966677,1085.863849056152,1093.3327106791303,1396460,0
1099.100586,1103.8073884349851,1092.4492588862315,1096.9129688401772,1081510,0
1107.541504,1112.3808028636947,1098.238496271864,1104.425755,2944072,0.858547568
1093.664551,1116.5353174498305,1089.841750815841,1109.2874268239095,1449230,0
1076.5611572265625,1097.7967397336308,1070.175042377209,1095.587003945117,1985014,0
1082.085693359375,1084.671127860723,1072.6280656245804,1078.3512607775308,1923006,0.38533729314804077
1073.754638671875,1079.8755408202055,1071.456427602414,1078.7927920839595,1684686,0.2729458212852478
1081.2899169921875,1084.9802187361984,1073.069765002027,1073.931540337663,1389188,0
1126.169677734375,1129.174939858262,1107.9614771916488,1110.6131600249755,5006356,0
1130.765869140625,1153.0178404134515,1115.0325095567512,1126.1695546601532,4066320,0
1142.1680908203125,1144.6430378448213,1129.1970076201485,1129.1970076201485,1218590,0
1146.654052734375,1155.669731853154,1139.1409508363065,1142.433435676891,1443016,0.7123797833919525
1139.5164794921875,1158.2992332203412,1135.3843384103452,1157.9015239473515,1339020,0
1134.42041,1158.394884672424,1132.249016961761,1142.663049016008,1105106,0.8350564241409302
1125.091797,1138.5191598107997,1115.8077147187585,1123.4299838194847,3007552,0
1145.2330322265625,1149.1548464064044,1121.302922497904,1124.7151572469463,1409270,0.8363078832626343
1159.3695068359375,1161.0534991981583,1144.0808252625266,1145.9863927200142,1137252,0.3999002277851105
1162.8260498046875,1169.916452547399,1152.7665625516574,1152.7665625516574,1592634,0.4273083508014679
1163.779052734375,1184.9838366935617,1155.1819806660214,1155.9574936481508,1468422,0
1212.6365966796875,1218.6634848265044,1205.0587904704605,1218.6634848265044,1152432,0.4308641254901886
1200.383544921875,1208.027888678184,1193.5590726129349,1206.3438956617813,1356566,0.8438780903816223
1222.6292724609375,1230.8053723458331,1197.414068330073,1197.414068330073,1496996,0
1202.975586,1221.5657153398404,1199.829176215635,1221.5657153398404,1657252,0
1198.8546142578125,1220.8791641100925,1197.1041920854009,1199.1647978518731,6670834,0
1217.1788330078125,1224.424384312992,1190.7227794583594,1200.937416390955,1653482,0
1199.740723,1217.8212749343963,1198.101088329549,1217.8212749343963,1325464,0
1198.034668,1208.4265209615908,1194.4230362667686,1203.1530756192512,1014498,0
1188.196777,1193.4037935241845,1182.7681860067016,1188.085989765443,793470,0
1190.2352294921875,1194.6888032783852,1179.7546603967946,1191.1879593231383,1856786,0
1168.5872802734375,1181.8596094293964,1162.3831763963697,1175.9656891079849,4299962,0
1165.4627685546875,1182.324654,1161.718171254447,1167.700698552534,1031144,0
1167.9447021484375,1175.101535649279,1164.665325274001,1165.9283468051997,1167914,0
1166.947509765625,1172.1323457627514,1157.8851092976388,1168.1439937355815,1407518,0.779785156
1159.834961,1172.5533511357385,1158.8378729015426,1166.5043936606544,1326300,0.8849002122879028
1157.574951171875,1179.6660357258552,1155.469987359066,1179.2228854494742,1882246,0
1150.2850341796875,1155.7358036649218,1143.3497763336247,1146.429648804123,1293648,0.8177953958511353
1197.0374755859375,1200.4497109922493,1160.4111494170563,1162.4275047633714,2609542,0
1236.6107177734375,1250.5255917298327,1232.932549223392,1245.2521472651351,2520744,-0.081245502
1230.3399658203125,1243.0361743784915,1214.4751687658113,1243.0361743784915,3360314,0.5931589007377625
1216.9351806640625,1244.3661431792564,1212.0383478142774,1230.6949120406484,1457214,0.5627542734146118
1263.3555908203125,1268.1415294576816,1218.9075759805503,1221.322724461471,4267752,0
1280.2388916015625,1296.2144797335686,1268.3624432772608,1271.841216012083,4280806,0
1384.308105,1392.437006353452,1297.955464938118,1315.2793058459165,4367110,0.9415352940559387
1377.9110107421875,1395.8345580810235,1372.6028323741805,1383.6633899518265,3239610,0.8317541480064392
1410.1605224609375,1447.6732748086276,1369.3161542024002,1372.5810748954757,5621538,0.6379823088645935
1400.499023,1423.1310403904922,1396.4345196334011,1412.5590359788862,1574758,0
1382.5091552734375,1399.2332811115243,1376.4013909511254,1393.4586675704293,3043214,0
1400.8546142578125,1417.0013659922506,1378.555742977784,1385.9072921303518,2456490,0
1331.381103515625,1366.8727108734404,1325.9396426704948,1337.0446648034135,2657306,0.7745830416679382
1321.142578,1344.862976335222,1314.3907446880205,1323.6079153376577,2755004,0
1318.0777587890625,1342.9752486025948,1312.858396604275,1322.9639701960975,1974562,0.9023380279541016
1293.424560546875,1321.2537112606683,1284.851459112902,1319.2770383976904,2847532,0
1299.6654052734375,1307.2834082592517,1290.4482354734444,1302.3749660256592,2465236,0.5406383872032166
1302.863525390625,1332.425118199371,1298.3992844712482,1298.3992844712482,2515756,0.930060089
1366.2735595703125,1372.1369915188957,1329.093954781949,1354.8131512245488,3362500,0.923695982
1351.414794921875,1367.4948475189804,1346.8172717399382,1350.8150802642322,1717800,0
1348.172363,1361.0097297215216,1342.1311858696413,1348.150131540156,2706864,0
1379.62207,1383.0867522361775,1347.2397441034038,1354.369193657194,2858168,0.8465407490730286
1351.614746,1389.0164464348911,1345.9955387011669,1386.795441563713,1906764,0
1344.796142578125,1372.1367327033286,1340.820565770475,1363.6969146646873,1917772,0.8481375575065613
1334.3575439453125,1356.989562725557,1327.0504593398714,1356.989562725557,1951826,0
1282.3638916015625,1298.4218236725824,1277.100174540618,1285.051329,3668668,0.7180212736129761
1257.5328369140625,1265.084252748587,1252.6466266681937,1256.6444350511772,3489940,0.8259587287902832
1272.569091796875,1276.2781045349966,1252.2024355515982,1252.6466364865223,4024984,0.2759229739507039
1251.314208984375,1255.933855975779,1235.5673053247478,1252.202610978684,2964210,0.6510351896286011
1265.5950927734375,1277.0777307050366,1254.8676832145145,1259.709430188449,6865654,0.8427637219429016
1293.024414,1303.2854986888417,1284.629060057304,1301.2643628142605,2841820,0
1304.885009765625,1313.6135167643058,1299.5989523564272,1299.5989523564272,1184532,0
1338.888427734375,1343.7080520604395,1308.4385353291636,1310.6595403738916,3124416,0.7233842611312866
1394.458008,1399.2331686260652,1336.134394046616,1337.045028,6114360,0.8360292315483093
1400.699219,1439.5668113491165,1391.2821780040615,1399.2333335681858,8179118,0.8718928098678589
1406.6070556640625,1419.2000900707865,1397.9894904255484,1415.9574007915394,3301724,0
